Search results:
    jquery.ui.montjquery.ui.monthpicker git://github.com/thebrowser/jquery.ui.monthpicker.git
    jquery.popupwindow git://github.com/ixmatus/jquery-popupwindow
    jquery.pluginTemplate git://github.com/michael-lawrence/jquery.pluginTemplate.git
    jquery-postmessage git://github.com/cowboy/jquery-postmessage.git
    strictjquery git://github.com/devinrhode2/StrictjQuery.js.git
    jquery-colander git://github.com/ixmatus/jquery-colander.git
    jquery.timers git://github.com/patryk/jquery.timers.git
    jquery-maptack git://github.com/jimmyhillis/jquery-maptack
    jquery.slidawall git://github.com/makesites/jquery-slidawall.git
    jquery-image-resize git://github.com/adeelejaz/jquery-image-resize.git
    jquery.render git://github.com/sideroad/jquery.render.git
    jquery-shorten git://github.com/MarcDiethelm/jQuery-Shorten.git
    jquery.fitToParent git://github.com/GianlucaGuarini/jquery-fitToParent.git
    jquery-icon-insert git://github.com/stephenway/jquery-icon-insert.git
    jquery.replaceEntities git://github.com/michael-lawrence/jquery.replaceEntities.git
    jquery.removeClassWithPrefix git://github.com/michael-lawrence/jquery.removeClassWithPrefix.git
    jquery-css3-ease git://github.com/robdodson/jquery-css3-ease.git
    jquery.floatingmessage git://github.com/sideroad/jquery.floatingmessage.git
    jquery.simulate git://github.com/j-ulrich/jquery-simulate-ext.git
    jquery-validation-chi git://github.com/chilijung/jquery-validation.git/
    jquery-bookmarklet git://github.com/dschep/jQuery-Bookmarklet.git
    webapps-bower-jquery-ui git://github.com/xl8/webapps-bower-jquery-ui.git
    jquery-watcher git://github.com/jacobrelkin/jquery-watcher.git
    jquery-console git://github.com/chrisdone/jquery-console.git
    jquery.html5Loader git://github.com/GianlucaGuarini/jquery.html5loader.git
    jquery.syncHeight git://github.com/ginader/syncHeight.git
    jquery-markup git://github.com/rse/jquery-markup.git
    jquery-smoothscroll git://github.com/predefined/jquery-smoothscroll.git
    jquery.floatThead git://github.com/mkoryak/floatThead.git
    jquery-mobile-iscrollview-amd git://github.com/marcorinck/jquery-mobile-iscrollview.git
    jquery.animateText git://github.com/gunderson/jquery.animateText.git
    jquery.slidescroll git://github.com/pichfl/jquery.slidescroll.git
    jquery-rss git://github.com/sdepold/jquery-rss.git
    jquery-seeThru git://github.com/m90/jquery-seeThru.git
    jquery.simple-slideshow git://github.com/marcosmlopes/simple-slideshow.git
    jquery.hammer.scroll git://github.com/dmmn/jquery.hammer.scroll.git
    jquery-pluginloader git://github.com/eirikurn/jquery-pluginloader.git
    jquery-tipr git://github.com/geniusio/jquery-tipr.git
    jquery-cacheimage git://github.com/alexrabarts/jquery-cacheimage.git
    jquery-cubelet git://github.com/jeremyckahn/cubelet.git
    jquery-platformselector git://github.com/alexrabarts/jquery-platformselector.git
    jquery-readingtime git://github.com/paulozoom/jquery-readingtime.git
    jqueryui-l2l git://github.com/krampstudio/jquerui-l2l.git
    jquery.image-crop git://github.com/wangshijun2010/simple-image-crop.git
    jquery-render-tweets git://github.com/posco2k8/jquery-render-tweets.git
    jquery.gmap git://github.com/fridek/gmap.git
    jquery-newwindow git://github.com/alexrabarts/jquery-newwindow.git
    jquery-scrolldeck git://github.com/johnpolacek/scrolldeck.js.git
    jquery-equalheights git://github.com/cviebrock/jquery-equalheights.git
    jquery.jslider git://github.com/iamdenny/jslider.git
    jquery.filestyle git://github.com/tuupola/jquery_filestyle.git
    jquery-power-plugin git://github.com/3den/jquery-power-plugin.git
    jquery-oninput git://github.com/mathiasbynens/jquery-oninput.git
    jquery-noselect git://github.com/mathiasbynens/jquery-noselect.git
    jquery-pointerevents git://github.com/deepsweet/jquery-pointerevents.git
    jquery.wait git://github.com/madbook/jquery.wait.git
    jquery-py git://github.com/seandong/jquery-py.git
    jquery.backgroundcover git://github.com/iwyg/jquery.backgroundcover.git
    jquery.validate.personnummer git://github.com/wallin/jquery-validate-personnummer.git
    jquery.domhooks git://github.com/dwightjack/domhooks.git
    jquery.jqprint git://github.com/tanathos/jquery.jqprint.git
    jquery-maskedinputs-fork git://github.com/sergiovilar/jquery.maskedinput.git
    jquery.simple-autosuggest git://github.com/marcosmlopes/simple-autosuggest.git
    eduardocasas-jquery.filestyle git://github.com/eduardocasas/jquery_filestyle.git
    jquery-xdr git://github.com/redbadger/jquery-xdr.git
    jquery.uploader git://github.com/baslr/bower-jquery.uploader.git
    jquery-evergreen git://github.com/webpro/jquery-evergreen.git
    jquery-autogrow git://github.com/rkivalin/jquery-autogrow.git
    jquery.impression git://github.com/blacklocus/jquery-impression.git
    jquery-pins git://github.com/josh-taylor/jquery-pins.git
    jquery-pjaxr git://github.com/minddust/jquery-pjaxr.git
    jquery-flot git://github.com/flot/flot.git
    ARC.jquery.corner git://github.com/Eleeleth/corner.git
    jquery-simple-color git://github.com/recurser/jquery-simple-color.git
    jqueryDatepickerForAngularjs git://github.com/SparrowJang/jquery-datepicker-for-angularjs.git
    jquery.simplePagination git://github.com/flaviusmatis/simplePagination.js.git
    jquery-object-fit git://github.com/steveworkman/jquery-object-fit
    jquery.indexeddb git://github.com/ameyms/jquery-indexeddb.git
    jquery-whenlive git://github.com/tkambler/whenLive.git
    jquery-mockjson git://github.com/mennovanslooten/mockJSON.git
    jquery.expandBox git://bitbucket.org:harobed/jquery.expandbox.git
    ed.jquery.toggler git://github.com/erskinedesign/ed.jquery.toggler.js.git
    jquery-lazyjaxdavis git://github.com/Takazudo/jQuery.LazyJaxDavis.git
    jquery-hoverlight git://github.com/sunliwen/jquery-hoverlight.git
    jqueryui-bem git://github.com/hunterman/jquery-ui-bem-block.git
    jquery.minimap git://github.com/goldenapples/jquery.minimap.git
    jquery.picplus git://github.com/matthewwithanm/jquery.picplus.git
    jquery.theSwitch.js git://github.com/lagden/theSwitch.git
    jquery.selection git://github.com/madapaja/jquery.selection.git
    jquery-xml2json git://github.com/sergeyt/jQuery-xml2json.git
    jquery.fixedcolumn git://github.com/dendril/jquery.fixedcolumn.git
    slugit-jquery git://github.com/diegok/slugit-jquery.git
    jquery-placeholderpatch git://github.com/alexrabarts/jquery-placeholderpatch.git
    jquery.term git://github.com/ameyms/jqterm.git
    jquery.recurrenceinput git://github.com/collective/jquery.recurrenceinput.js.git
    jquery-image-loader git://github.com/mrhenry/jquery-image-loader.git
    jquery.func git://github.com/Becojo/jquery.func.git
    jquery-notification git://github.com/ledere/jquery-notification.git
    jquery.bank git://github.com/gumroad/jquery.bank.git
    jquery-smartSearch git://github.com/Padam87/jquery-smartSearch.git
    twbs3.jquery.notification git://github.com/baslr/bower-twbs3.jquery.notification.git
    jquery-say git://github.com/jrf0110/jquery.say.git
    jquery-inputlimiter git://github.com/mythril/jquery-inputlimiter.git
    couchdb-login-jquery git://github.com/bangpound/couchdb-login-jquery.git
    jquery.theCover.js git://github.com/lagden/theCover.git
    jquery-cropbox git://github.com/acornejo/jquery-cropbox.git
    jquery-alakazam git://github.com/jasonhowmans/jquery-alakazam.git
    jquery.fill git://github.com/simonfan/jquery.fill.git
    jquery-innerfade git://github.com/danielditgens/innerfade.git
    jquery-diyslider git://github.com/pioul/jQuery.DIYSlider.git
    jquery-annotate git://github.com/jleonard/jquery-annotate.git
    jquery.arbitrary-anchor git://github.com/briangonzalez/jquery.arbitrary-anchor.js.git
    jquery-pre git://github.com/jtwalters/pre.git
    jquery-ui-boostrap git://github.com/addyosmani/jquery-ui-bootstrap.git
    jquery.os git://github.com/suprMax/jquery.os.git
    jquery.easie.js git://github.com/jaukia/easie.git
    jquery-list-search git://github.com/mrhenry/jquery-list-search.git
    jquery.tempura git://github.com/kjirou/jquery.tempura.git
    jquery-purr git://github.com/techieBrandon/jquery-purr.git
    jeresig/jquery.hotkeys git://github.com/jeresig/jquery.hotkeys
    jquery-stage git://github.com/rse/jquery-stage.git
    cometd-jquery git://github.com/cometd/cometd.git
    jquery-polypage git://github.com/andykent/polypage.git
    jquery-before-after git://github.com/bencorlett/jquery-before-after.git
    jquery-brokenimage git://github.com/alexrabarts/jquery-brokenimage.git
    jquery.sidenotes git://github.com/acdlite/jquery.sidenotes.git
    jquery-selector-set git://github.com/josh/jquery-selector-set.git
    jquery-breakup git://github.com/packettide/breakup.git
    jquery-svgstyle git://github.com/xvoland/jquery-plugin-svg-style.git
    addyosmani-jquery-ui-bootstrap git://github.com/addyosmani/jquery-ui-bootstrap.git
    jquery-mobile-requirejs git://github.com/totty90/jquery-mobile-requirejs.git
    jquery-scrollfollow git://github.com/jackncoke/jquery-scrollfollow.git
    genuine-jquery.gatrack git://bitbucket.org/genuine/jquery.gatrack.git
    jquery-pubsub git://github.com/KanbanSolutions/jquery-pubsub.git
    jqueryui-timedatepicker-i18n git://github.com/jimwilde/jqueryui-timedatepicker-i18n.git
    jquery-consultar-cep git://github.com/hewerthomn/jquery-consultar-cep.git
    jquery-commonjs git://github.com/chrisjbaik/jquery.git
    jquery.textareaAutoHeight git://github.com/joefiorini/textareaAutoHeight
    jquery.collide git://github.com/paxal78/jquery.collide.git
    jquery-freefocus git://github.com/Flamefork/freefocus.git
    jquery-restly git://github.com/fsauter/jquery-restly.git
    jquery.Chord git://github.com/rheone/jquery.Chord.git
    jquery-tips git://github.com/fouad/jquery-tips.git
    jquery-simulate-ext git://github.com/j-ulrich/jquery-simulate-ext.git
    jquery-mavis git://github.com/smallhadroncollider/mavis.git
    jquery-maskedinput git://github.com/digitalBush/jquery.maskedinput.git
    jquery.helix git://github.com/sideroad/jquery.helix.git
    jquery-trim-multiselect git://github.com/netoholic/jquery-trim-multiselect.git
    jquery.linky git://github.com/AnSavvides/jquery.linky.git
    jquery-freeze git://github.com/cbmi/jquery.freeze.git
    jquery-navigation-state git://github.com/mrhenry/jquery-navigation-state.git
    jquery-media git://github.com/oscarotero/jQuery.media.git
    shopify-jquery-currencies git://github.com/ajmalafif/currencies.git
    jquery-vgrid git://github.com/xlune/jQuery-vGrid-Plugin.git
    jquery-input-placeholder-text git://github.com/adamcoulombe/jquery-input-placeholder-text.git
    jquery-vimeothumb git://github.com/Ideame/jquery-vimeothumb.git
    jquery-pin git://github.com/webpop/jquery.pin.git
    jquery-viewloader git://github.com/techarch/jquery-viewloader.git
    jquery.gaet.js git://github.com/stephencarr/jQuery-GAET.git
    jquery-mininotification git://github.com/miniJs/miniNotification.git
    jquery.namegenerator git://github.com/gcusnieux/jquery.namegenerator.git
    jquery-overlaps git://github.com/brandonaaron/jquery-overlaps.git
    jquery-text-gradient git://github.com/Se7enSky/jquery-text-gradient.git
    jquery-externalize git://github.com/Dreamseer/jquery-externalize.git
    jquery-select-simple git://github.com/jiyinyiyong/jquery-select.git
    jquery-modalMsg git://github.com/makeros/jquery-modalMsg.git
    jquery-geocodify git://github.com/datadesk/jquery-geocodify.git
    textpattern-jquery-ui-theme git://github.com/textpattern/textpattern-jquery-ui-theme.git
    jquery-collider git://github.com/rootman/jquery-collider.git
    jquery-mobile-commonjs git://github.com/chrisjbaik/jquery-mobile.git
    jquery-snowfall git://github.com/loktar00/JQuery-Snowfall.git
    jquery.fileinput git://github.com/javanto/jquery-fileinput.git
    jquery-remove-backbone git://github.com/jridgewell/jquery-remove-backbone.git
    jquery-tslot git://github.com/undpaul/jquery-tslot.git
    jquery.smallipop git://github.com/Sebobo/jquery.smallipop.git
    vieron-jquery.transitions git://github.com/vieron/jquery.transitions.git
    jquery.clockwinder git://github.com/intridea/jquery.clockwinder.git
    happyr-jquery-simple-animate git://github.com/HappyR/jQuery-Simple-Animate-Plugin.git
    jquery.mobile.swipe git://github.com/philippbosch/jquery.mobile.swipe.git
    jquery-expander git://github.com/kswedberg/jquery-expander.git
    kladrapi-jquery git://github.com/garakh/kladrapi-jquery.git
    jquery-select-squares-simple git://github.com/jiyinyiyong/jquery-select-squares-simple.git
    jquery-translate3d git://github.com/flodev/jquery-translate3d.git
    jquery-commify git://github.com/christopherstyles/jquery-commify.git
    jquery.universal-analytics git://github.com/tomfuertes/jquery-universal-analytics.git
    jquery.countdown git://github.com/hilios/jQuery.countdown.git
    ed.jquery.plugin.template git://github.com/erskinedesign/ed.jquery.plugin.template.js.git
    jquery-custom-data-attributes git://github.com/mathiasbynens/jquery-custom-data-attributes.git
    jquery-glickr git://github.com/victorhqc/jquery-flickr.git
    jquery-flickr git://github.com/victorhqc/jquery-flickr.git
    dreamerslab-jquery.center git://github.com/dreamerslab/jquery.center.git
    jquery-smartFunnel git://github.com/Padam87/jquery-smartFunnel.git
    jquery-highlightRegex git://github.com/jbr/jQuery.highlightRegex.git
    jquery.safeharbor git://github.com/ndnhat/jquery-safeharbor.git
    jquery-classysocial git://github.com/classpm/jquery-classysocial.git
    jquery-transition-guarantee git://github.com/tuxracer/jquery-transition-guarantee.git
    pwf-jquery-compat git://github.com/just-paja/pwf-jquery-compat.git
    jquery.mb.audio git://github.com/pupunzi/jquery.mb.audio.git
    jquery-cssHooks git://github.com/brandonaaron/jquery-cssHooks.git
    jquery-postdatas-plugin git://github.com/mimiz/jquery-postdatas-plugin.git
    jquery-clockwinder git://github.com/intridea/jquery.clockwinder.git
    jquery-addTargetBlank-plugin git://github.com/mimiz/jquery-addTargetBlank-plugin.git
    jquery-anchoring git://github.com/SmallImprovements/anchoring.git
    jquery-smallipop git://github.com/Sebobo/jquery.smallipop.git
    jquery.wtfstockphotos git://github.com/pferdefleisch/jquery.wtfstockphotos
    jquery.fakeReplace git://github.com/akatov/jquery.fakeReplace.git
    jquery.active-interval git://github.com/jrf0110/active-interval.git
    jquery-github git://github.com/zenorocha/jquery-github.git
    jquery.tablecellNavigation git://github.com/romainbessugesmeusy/js-tablecell-navigation.git
